1,2,3,female,male,C,Q,S,Dr,Master,Miss,Mr,Mrs,adult,aged,child,senior,High,Low,Age,Fare,SibSp,Parch,Family_Size,Family,AgeFill,Fare_Per_Person,Cabin,AgeClass,ClassFare
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.033917035022101284,-0.012109807460856489,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.033917035022101284,0.011874444962501379,1,-0.04960565040493521,0.040090827137146796
0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.0,-0.04757684701276959,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.023592594589411726,1,0.10914843382329197,-0.015561671295501586
0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,-0.0967468917700279,-0.04875616687195388,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.0967468917700279,-0.024771914448596017,1,0.004673343624375442,-0.019099630873054465
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,-0.0967468917700279,-0.04768263836723465,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.0967468917700279,-0.023698385943876785,1,0.004673343624375442,-0.015879045358896757
1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.405891962213385,-0.011036278956137255,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.405891962213385,0.012947973467220613,1,-0.013419654385394776,-0.009584264581224907
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0.22996836331919052,0.014435624655837235,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,0.22996836331919052,-0.0002271490906972265,1,-0.07674514741959054,-0.022759387139142745
1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0.38124079601831273,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,0.4052250484416706,1,-0.15952460441679145,0.3826928103932251
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.11687462117292259,0.09260801849948308,0.0596240179573513,0.10306771417882528,0.1095398428731762,0.027006172839506175,0.11687462117292259,0.012947973467220613,1,-0.11745439294157353,-0.009584264581224907
0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.07917670712416662,-0.028895889534648108,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,0.07917670712416662,-0.021892906185939896,1,0.19464982272696274,-0.0104626060850861
0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.0,-0.047731435117449164,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.023747182694091293,1,0.10914843382329197,-0.016025435609540294
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.12944059252250792,-0.047446852470198135,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.12944059252250792,-0.023462600046840268,1,0.24892881675627337,-0.01517168766778722
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.02135106367251596,-0.036508182568111745,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.02135106367251596,-0.012523930144753876,1,-0.040559151400050106,-0.008705923077363719
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.0,-0.04714587411487504,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.023161621691517167,1,0.10914843382329197,-0.014268752601817912
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.0,-0.04714587411487504,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.023161621691517167,1,0.10914843382329197,-0.014268752601817912
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.07161494907085725,-0.01572076697673027,0.18462401795735128,-0.06359895248784138,0.1095398428731762,-0.035493827160493825,-0.07161494907085725,-0.02316162169151717,1,0.03181284063903077,-0.01426875260181792
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-0.13444480581878387,-0.047446852470198135,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.13444480581878387,-0.023462600046840268,1,-0.036035901897607546,-0.01517168766778722
0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,-0.008785092322930637,-0.02172276725311506,-0.0653759820426487,0.6030677141788253,0.3095398428731762,-0.035493827160493825,-0.008785092322930637,-0.030647043174423082,1,0.09966158317566909,-0.03672501705053566
0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,-0.04874796901791785,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.02476371659455998,1,0.10914843382329197,-0.019075037310946345
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.028912821725825332,-0.047528050262555084,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.028912821725825332,-0.023543797839197217,1,0.14037082869765208,-0.015415281044858056
0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.405891962213385,-0.042363792593853006,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.405891962213385,-0.01837954017049514,1,0.2670218147660436,-0.02041714312884624
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.29279822006711714,0.03762227886176576,0.18462401795735128,-0.06359895248784138,0.1095398428731762,-0.035493827160493825,0.29279822006711714,-0.005380606412018496,1,-0.054128899907377764,-0.027912844460464013
1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.07917670712416662,-0.011353457832531576,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.07917670712416662,0.012630794590826291,1,-0.1310241414489012,-0.009901443457619228
0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.0,-0.047731435117449164,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.023747182694091293,1,0.10914843382329197,-0.016025435609540294
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.17214271986753985,-0.04714587411487504,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.17214271986753985,-0.023161621691517167,1,-0.07674514741959054,-0.014268752601817912
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.13444480581878387,-0.03455631255953132,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.13444480581878387,-0.010572060136173457,1,-0.036035901897607546,0.02349993206421322
0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0.05404476442499598,-0.037484117572401957,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.05404476442499598,-0.013499865149044088,1,0.013719842629260551,-0.01065779308594414
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.11687462117292259,0.046251105795698084,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,0.11687462117292259,0.0156805914792332,1,-0.11745439294157353,-0.006851646569212321
0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0.0,-0.034637705538889126,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,0.0,-0.024763814188060406,1,0.10914843382329197,-0.019075330091447636
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.028912821725825332,-0.047389857865947585,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.028912821725825332,-0.02340560544258972,1,0.14037082869765208,-0.015000703855035578
0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,-0.05904897772127193,-0.004302327426534806,0.0596240179573513,0.10306771417882528,0.1095398428731762,0.027006172839506175,-0.05904897772127193,-0.01935547517478535,1,-0.06769864841470542,-0.02236901313742666
1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.11687462117292259,0.15357136003847793,0.0596240179573513,0.10306771417882528,0.1095398428731762,0.027006172839506175,0.11687462117292259,0.03326908731355223,1,-0.11745439294157353,0.010736849265106712
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.30536419141670246,-0.012109807460856489,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.30536419141670246,0.011874444962501379,1,0.19464982272696274,0.040090827137146796
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0.07917670712416662,0.015460356410341951,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.07917670712416662,0.03944460883369982,1,-0.1310241414489012,0.016912370785254302
0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,-0.04585276023419051,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.02186850781083264,1,0.10914843382329197,-0.010389410959764325
1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,-0.1470107771683692,0.09260801849948308,-0.0653759820426487,0.26973438084549195,0.1095398428731762,-0.035493827160493825,-0.1470107771683692,0.012947973467220613,1,-0.21244263249286718,-0.009584264581224907
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.21740239196960517,-0.03358037755524111,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.21740239196960517,-0.009596125131883246,1,0.13132432969276697,-0.002850313051622457
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0.3807600195142144,0.09172967699562189,0.0596240179573513,0.10306771417882528,0.1095398428731762,0.027006172839506175,0.3807600195142144,0.012655192965933551,1,-0.022466153390279884,-0.009877045082511967
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.0967468917700279,-0.04714587411487504,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.0967468917700279,-0.023161621691517167,1,0.004673343624375442,-0.014268752601817912
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.0,-0.04714587411487504,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.023161621691517167,1,0.10914843382329197,-0.014268752601817912
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.0666107357745813,-0.04895135387281192,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0666107357745813,-0.02496710144945406,1,0.18108007421963507,-0.019685191875628585
1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.2802322487175318,0.08990799671661377,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,0.2802322487175318,0.03750903693969104,1,-0.05865214940982032,0.014976798891245527
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.21740239196960517,-0.048707370121739375,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.21740239196960517,-0.024723117698381505,1,0.343917056307567,-0.018953240622410925
0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.0,-0.047731435117449164,-0.0653759820426487,0.26973438084549195,0.1095398428731762,-0.035493827160493825,0.0,-0.033831844405090135,1,0.10914843382329197,-0.04627942074253681
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.09174267847375195,-0.012109807460856489,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,0.09174267847375195,-0.013499865149044088,1,0.04085933964391588,-0.01065779308594414
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.07917670712416662,-0.01572076697673027,0.0596240179573513,0.10306771417882528,0.1095398428731762,0.027006172839506175,0.07917670712416662,-0.02316162169151717,1,0.19464982272696274,-0.01426875260181792
0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0015532825992064557,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,0.025537535022564322,1,-0.02518808529674976,0.06741700725727268
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.24253433466877583,-0.06285842768394742,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.24253433466877583,-0.038874175260589554,1,0.37105655332222237,-0.061406413309035075
0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,-0.04875616687195388,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.024771914448596017,1,0.10914843382329197,-0.019099630873054465
1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0.24253433466877583,0.04825997040852906,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,0.24253433466877583,0.016685023785648685,1,-0.07222189791714799,-0.005847214262796833
0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,-0.07161494907085725,-0.010157937452276068,0.18462401795735128,0.10306771417882528,0.2095398428731762,0.08950617283950618,-0.07161494907085725,-0.025699052702671716,1,-0.07674514741959054,-0.03505616819319939
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.0,-0.047446852470198135,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.023462600046840268,1,0.10914843382329197,-0.01517168766778722
1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.0,0.019900860679862405,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,0.043885113103220276,1,-0.15952460441679145,0.021352875054774755
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.1797044779208492,-0.04714587411487504,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.1797044779208492,-0.023161621691517167,1,0.30320781078558406,-0.014268752601817912
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0.0666107357745813,-0.011036278956137255,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0666107357745813,0.012947973467220613,1,-0.13554739095134374,-0.009584264581224907
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.07917670712416662,-0.03250684905052188,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,0.07917670712416662,-0.023698385943876785,1,0.19464982272696274,-0.015879045358896757
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.0037808790266546863,-0.047446852470198135,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0037808790266546863,-0.023462600046840268,1,0.11323133168299675,-0.01517168766778722
1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.033917035022101284,-0.0033263924222445957,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.033917035022101284,0.020657860001113273,1,-0.1717333869708842,-0.0018743780473322467
0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,-0.0967468917700279,0.0182987657768196,0.0596240179573513,0.26973438084549195,0.2095398428731762,0.08950617283950618,-0.0967468917700279,-0.018584876895397798,1,-0.09483814542936075,-0.020827816578651563
1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0.12944059252250792,0.23668042350782537,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.12944059252250792,0.26066467593118325,1,-0.11293114343913098,0.23813243788273772
0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.11687462117292259,-0.0018136931655947724,0.0596240179573513,0.7697343808454921,0.5095398428731762,0.2770061728395062,0.11687462117292259,-0.03015349890082489,1,0.23535906824894573,-0.03524438422974108
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.0,-0.04909774412345545,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.02511349170009759,1,0.10914843382329197,-0.02012436262755918
0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.0,-0.0326044425509509,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,0.0,-0.023747182694091293,1,0.10914843382329197,-0.016025435609540294
0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.0,-0.047731435117449164,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.023747182694091293,1,0.10914843382329197,-0.016025435609540294
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.0666107357745813,-0.04714587411487504,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0666107357745813,-0.023161621691517167,1,0.18108007421963507,-0.014268752601817912
0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,-0.07161494907085725,0.06401312287377992,0.0596240179573513,0.26973438084549195,0.2095398428731762,0.08950617283950618,-0.07161494907085725,-0.007156287621157721,1,-0.07674514741959054,0.002029361969828594
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.05404476442499598,-0.034751499560389365,0.0596240179573513,0.10306771417882528,0.1095398428731762,0.027006172839506175,0.05404476442499598,-0.029505199219403533,1,0.1675103257123074,-0.03329948518547702
0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,-0.046483006371686605,-0.03143332054580265,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,-0.046483006371686605,-0.023161621691517167,1,0.0589523376536861,-0.014268752601817912
0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,-0.3229343760625637,0.01326450265068898,0.18462401795735128,0.10306771417882528,0.2095398428731762,0.08950617283950618,-0.3229343760625637,-0.019843442676930455,1,-0.2576751275172927,-0.02334494814171687
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.046483006371686605,-0.042363792593853006,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.046483006371686605,-0.01837954017049514,1,-0.05865214940982032,-0.02041714312884624
0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,-0.033917035022101284,-0.03464570820592431,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,-0.033917035022101284,-0.024767815521577998,1,0.07252208616101376,-0.0190873340920004
1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.15457253522167858,0.03972053912098972,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,0.15457253522167858,0.012415308141879015,1,-0.10388464443424586,-0.010116929906566503
0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,-0.12187883446919855,-0.03213267556987701,0.0596240179573513,0.10306771417882528,0.1095398428731762,0.027006172839506175,-0.12187883446919855,-0.02863225788923275,1,-0.022466153390279884,-0.03068066119496467
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-0.10931286311961322,-0.047528050262555084,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.10931286311961322,-0.023543797839197217,1,-0.008896404882952222,-0.015415281044858056
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.10931286311961322,-0.03143332054580265,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.10931286311961322,-0.0074490681224447805,1,-0.008896404882952222,0.03286890810539925
1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.3933259908637997,0.0002275724893786311,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.3933259908637997,0.024211824912736497,1,-0.01794290388783733,0.0016795868642909798
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0.3430621054654584,-0.03875283307797923,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.3430621054654584,-0.01476858065462136,1,0.22178931974161806,-0.013195224097098687
1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,-0.10931286311961322,0.08930604000596756,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.10931286311961322,0.11329029242932544,1,-0.1988728839855395,0.0907580543808799
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-0.046483006371686605,-0.047446852470198135,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.046483006371686605,-0.023462600046840268,1,0.0589523376536861,-0.01517168766778722
0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.0,-0.047764031346592455,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.023779778923234587,1,0.10914843382329197,-0.016123224296970176
1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.6320794465059209,-0.004302327426534806,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.6320794465059209,0.01968192499682306,1,0.0679988366585712,-0.002850313051622457
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.26766627736794646,-0.049089546269419415,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.26766627736794646,-0.02510529384606155,1,0.39819605033687766,-0.020099769065451068
1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.028912821725825332,-0.0033263924222445957,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.028912821725825332,0.020657860001113273,1,-0.14911713945867142,-0.0018743780473322467
1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.0,-0.06285842768394742,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.038874175260589554,1,-0.15952460441679145,-0.061406413309035075
0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.26010451931463713,-0.008401254444553691,0.3096240179573513,0.26973438084549195,0.40953984287317624,0.3395061728395062,-0.26010451931463713,-0.0297979797206906,1,-0.1717333869708842,-0.034177826689338206
0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,-0.02135106367251596,-0.037484117572401957,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.02135106367251596,-0.013499865149044088,1,-0.040559151400050106,-0.01065779308594414
